"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
8,1 Jan 2026 21:10:13.495,1 Jan 2026 21:24:56.552,883.056
9,1 Jan 2026 22:49:51.024,1 Jan 2026 23:07:40.528,1069.504

Statistics
"Min Duration",6,1 Jan 2026 17:48:45.499,1 Jan 2026 17:56:02.274,436.775
"Max Duration",9,1 Jan 2026 22:49:51.024,1 Jan 2026 23:07:40.528,1069.504
"Mean Duration",,,,769.037
"Total Duration",,,,6921.335


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 00:11:46.346,1 Jan 2026 00:28:38.643,1012.297
2,1 Jan 2026 01:59:41.939,1 Jan 2026 02:04:08.810,266.871
3,1 Jan 2026 10:39:45.149,1 Jan 2026 10:46:35.543,410.394
4,1 Jan 2026 12:15:40.974,1 Jan 2026 12:30:13.589,872.615
5,1 Jan 2026 13:56:31.663,1 Jan 2026 14:11:33.453,901.791
6,1 Jan 2026 15:38:32.883,1 Jan 2026 15:51:12.937,760.054
7,1 Jan 2026 17:22:31.547,1 Jan 2026 17:30:49.652,498.105
8,1 Jan 2026 19:05:58.313,1 Jan 2026 19:13:20.883,442.570
9,1 Jan 2026 20:45:25.879,1 Jan 2026 20:58:06.308,760.429
10,1 Jan 2026 22:24:50.350,1 Jan 2026 22:42:27.864,1057.514

Statistics
"Min Duration",2,1 Jan 2026 01:59:41.939,1 Jan 2026 02:04:08.810,266.871
"Max Duration",10,1 Jan 2026 22:24:50.350,1 Jan 2026 22:42:27.864,1057.514
"Mean Duration",,,,698.264
"Total Duration",,,,6982.640


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 00:00:00.000,1 Jan 2026 00:03:59.853,239.853
2,1 Jan 2026 01:30:44.935,1 Jan 2026 01:41:10.823,625.888
3,1 Jan 2026 11:51:06.011,1 Jan 2026 12:04:36.426,810.415
4,1 Jan 2026 13:30:56.888,1 Jan 2026 13:46:27.329,930.441
5,1 Jan 2026 15:12:58.799,1 Jan 2026 15:26:22.050,803.251
6,1 Jan 2026 16:56:19.523,1 Jan 2026 17:05:48.772,569.249
7,1 Jan 2026 18:40:38.844,1 Jan 2026 18:47:20.349,401.505
8,1 Jan 2026 20:20:38.802,1 Jan 2026 20:31:35.017,656.215
9,1 Jan 2026 21:59:54.695,1 Jan 2026 22:16:59.115,1024.420
10,1 Jan 2026 23:40:15.222,1 Jan 2026 23:57:21.549,1026.327

Statistics
"Min Duration",1,1 Jan 2026 00:00:00.000,1 Jan 2026 00:03:59.853,239.853
"Max Duration",10,1 Jan 2026 23:40:15.222,1 Jan 2026 23:57:21.549,1026.327
"Mean Duration",,,,708.756
"Total Duration",,,,7087.564


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 01:03:23.548,1 Jan 2026 01:17:12.403,828.855
2,1 Jan 2026 11:26:50.509,1 Jan 2026 11:38:56.211,725.702
3,1 Jan 2026 13:05:36.547,1 Jan 2026 13:21:12.823,936.277
