"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 00:43:29.462,1 Jan 2026 00:51:03.859,454.397
2,1 Jan 2026 11:05:07.341,1 Jan 2026 11:14:32.169,564.827
3,1 Jan 2026 12:43:24.592,1 Jan 2026 12:56:11.568,766.976
4,1 Jan 2026 14:26:02.226,1 Jan 2026 14:34:48.366,526.141
5,1 Jan 2026 21:15:06.881,1 Jan 2026 21:26:07.923,661.042
6,1 Jan 2026 22:54:37.719,1 Jan 2026 23:07:13.262,755.544

Statistics
"Min Duration",1,1 Jan 2026 00:43:29.462,1 Jan 2026 00:51:03.859,454.397
"Max Duration",3,1 Jan 2026 12:43:24.592,1 Jan 2026 12:56:11.568,766.976
"Mean Duration",,,,621.488
"Total Duration",,,,3728.926


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 00:08:35.816,1 Jan 2026 00:19:20.043,644.227
2,1 Jan 2026 10:34:24.618,1 Jan 2026 10:38:35.322,250.705
3,1 Jan 2026 12:10:08.493,1 Jan 2026 12:22:45.139,756.646
4,1 Jan 2026 13:51:16.507,1 Jan 2026 14:02:14.357,657.850
5,1 Jan 2026 20:42:32.103,1 Jan 2026 20:51:23.557,531.454
6,1 Jan 2026 22:21:10.686,1 Jan 2026 22:33:58.005,767.319

Statistics
"Min Duration",2,1 Jan 2026 10:34:24.618,1 Jan 2026 10:38:35.322,250.705
"Max Duration",6,1 Jan 2026 22:21:10.686,1 Jan 2026 22:33:58.005,767.319
"Mean Duration",,,,601.367
"Total Duration",,,,3608.200


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 11:37:19.639,1 Jan 2026 11:48:56.382,696.743
2,1 Jan 2026 13:17:06.438,1 Jan 2026 13:29:20.883,734.445
3,1 Jan 2026 15:01:50.221,1 Jan 2026 15:06:39.889,289.668
4,1 Jan 2026 20:10:38.037,1 Jan 2026 20:15:38.790,300.752
5,1 Jan 2026 21:48:00.871,1 Jan 2026 22:00:17.006,736.135
6,1 Jan 2026 23:28:27.330,1 Jan 2026 23:40:01.141,693.811

Statistics
