11,1 Jan 2026 23:57:13.464,2 Jan 2026 00:00:00.000,166.536

Statistics
"Min Duration",11,1 Jan 2026 23:57:13.464,2 Jan 2026 00:00:00.000,166.536
"Max Duration",10,1 Jan 2026 22:16:31.325,1 Jan 2026 22:34:00.160,1048.835
"Mean Duration",,,,650.960
"Total Duration",,,,7160.565


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 01:12:15.091,1 Jan 2026 01:25:15.364,780.273
2,1 Jan 2026 11:34:53.068,1 Jan 2026 11:47:29.885,756.817
3,1 Jan 2026 13:14:01.532,1 Jan 2026 13:29:38.788,937.257
4,1 Jan 2026 14:56:02.070,1 Jan 2026 15:09:47.097,825.027
5,1 Jan 2026 16:38:55.170,1 Jan 2026 16:49:11.842,616.672
6,1 Jan 2026 18:23:31.324,1 Jan 2026 18:30:05.980,394.656
7,1 Jan 2026 20:04:07.254,1 Jan 2026 20:14:08.116,600.862
8,1 Jan 2026 21:43:19.793,1 Jan 2026 21:59:49.496,989.703
9,1 Jan 2026 23:23:22.787,1 Jan 2026 23:40:54.489,1051.701

Statistics
"Min Duration",6,1 Jan 2026 18:23:31.324,1 Jan 2026 18:30:05.980,394.656
"Max Duration",9,1 Jan 2026 23:23:22.787,1 Jan 2026 23:40:54.489,1051.701
"Mean Duration",,,,772.552
"Total Duration",,,,6952.969


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 00:10:22.521,1 Jan 2026 00:17:33.239,430.718
2,1 Jan 2026 01:52:26.773,1 Jan 2026 02:01:01.780,515.007
3,1 Jan 2026 03:31:40.583,1 Jan 2026 03:46:35.882,895.299
4,1 Jan 2026 05:11:20.077,1 Jan 2026 05:29:09.608,1069.531
5,1 Jan 2026 06:53:15.734,1 Jan 2026 07:07:23.556,847.823
6,1 Jan 2026 17:17:04.000,1 Jan 2026 17:28:54.524,710.524
7,1 Jan 2026 18:55:39.455,1 Jan 2026 19:11:14.331,934.876
8,1 Jan 2026 20:37:34.349,1 Jan 2026 20:51:34.864,840.515
9,1 Jan 2026 22:20:09.931,1 Jan 2026 22:31:00.372,650.442

Statistics
"Min Duration",1,1 Jan 2026 00:10:22.521,1 Jan 2026 00:17:33.239,430.718
"Max Duration",4,1 Jan 2026 05:11:20.077,1 Jan 2026 05:29:09.608,1069.531
"Mean Duration",,,,766.082
"Total Duration",,,,6894.734


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 01:19:04.545,1 Jan 2026 01:26:15.792,431.247
2,1 Jan 2026 02:58:37.091,1 Jan 2026 03:10:52.877,735.786
3,1 Jan 2026 04:37:59.432,1 Jan 2026 04:55:31.712,1052.280
4,1 Jan 2026 06:18:46.263,1 Jan 2026 06:35:05.077,978.814
5,1 Jan 2026 16:45:37.617,1 Jan 2026 16:54:13.779,516.162
6,1 Jan 2026 18:22:18.833,1 Jan 2026 18:37:15.835,897.001
7,1 Jan 2026 20:03:34.084,1 Jan 2026 20:18:18.812,884.728
8,1 Jan 2026 21:45:39.645,1 Jan 2026 21:57:52.640,732.995
9,1 Jan 2026 23:29:54.729,1 Jan 2026 23:37:39.082,464.353

Statistics
"Min Duration",1,1 Jan 2026 01:19:04.545,1 Jan 2026 01:26:15.792,431.247
"Max Duration",3,1 Jan 2026 04:37:59.432,1 Jan 2026 04:55:31.712,1052.280
"Mean Duration",,,,743.707
"Total Duration",,,,6693.367


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 00:45:05.160,1 Jan 2026 00:51:40.386,395.226
2,1 Jan 2026 02:25:34.019,1 Jan 2026 02:35:44.471,610.451
3,1 Jan 2026 04:04:47.220,1 Jan 2026 04:21:24.095,996.875
4,1 Jan 2026 05:44:53.287,1 Jan 2026 06:02:21.284,1047.997
5,1 Jan 2026 07:29:57.530,1 Jan 2026 07:39:19.513,561.983
6,1 Jan 2026 17:49:24.733,1 Jan 2026 18:03:08.056,823.323
7,1 Jan 2026 19:29:27.045,1 Jan 2026 19:44:53.638,926.593
8,1 Jan 2026 21:11:28.871,1 Jan 2026 21:24:45.192,796.321
9,1 Jan 2026 22:54:57.070,1 Jan 2026 23:04:13.069,555.999

Statistics
"Min Duration",1,1 Jan 2026 00:45:05.160,1 Jan 2026 00:51:40.386,395.226
"Max Duration",4,1 Jan 2026 05:44:53.287,1 Jan 2026 06:02:21.284,1047.997
"Mean Duration",,,,746.086
"Total Duration",,,,6714.770


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 01:17:08.402,1 Jan 2026 01:32:44.437,936.035
2,1 Jan 2026 02:59:05.084,1 Jan 2026 03:13:01.741,836.657
3,1 Jan 2026 04:41:44.576,1 Jan 2026 04:52:26.969,642.393
4,1 Jan 2026 06:26:22.627,1 Jan 2026 06:33:03.340,400.713
5,1 Jan 2026 08:07:23.171,1 Jan 2026 08:16:58.573,575.402
6,1 Jan 2026 09:46:35.246,1 Jan 2026 10:02:41.456,966.210
7,1 Jan 2026 11:26:30.353,1 Jan 2026 11:44:10.987,1060.633
8,1 Jan 2026 13:09:50.164,1 Jan 2026 13:21:40.868,710.704
9,1 Jan 2026 23:31:24.817,1 Jan 2026 23:44:32.233,787.415

Statistics
"Min Duration",4,1 Jan 2026 06:26:22.627,1 Jan 2026 06:33:03.340,400.713
"Max Duration",7,1 Jan 2026 11:26:30.353,1 Jan 2026 11:44:10.987,1060.633
"Mean Duration",,,,768.462
"Total Duration",,,,6916.162


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 00:43:45.470,1 Jan 2026 00:58:47.391,901.920
2,1 Jan 2026 02:25:05.619,1 Jan 2026 02:39:46.340,880.721
3,1 Jan 2026 04:07:12.675,1 Jan 2026 04:19:19.020,726.345
4,1 Jan 2026 05:51:30.924,1 Jan 2026 05:59:08.286,457.362
5,1 Jan 2026 07:34:12.270,1 Jan 2026 07:42:14.331,482.061
6,1 Jan 2026 09:13:30.034,1 Jan 2026 09:27:31.908,841.873
7,1 Jan 2026 10:53:02.329,1 Jan 2026 11:10:49.891,1067.562
8,1 Jan 2026 12:34:27.898,1 Jan 2026 12:49:29.868,901.970
9,1 Jan 2026 22:59:21.390,1 Jan 2026 23:10:14.916,653.526

Statistics
"Min Duration",4,1 Jan 2026 05:51:30.924,1 Jan 2026 05:59:08.286,457.362
"Max Duration",7,1 Jan 2026 10:53:02.329,1 Jan 2026 11:10:49.891,1067.562
"Mean Duration",,,,768.149
"Total Duration",,,,6913.340


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 00:10:48.882,1 Jan 2026 00:24:40.277,831.395
2,1 Jan 2026 01:50:58.587,1 Jan 2026 02:06:22.174,923.586
3,1 Jan 2026 03:33:00.123,1 Jan 2026 03:46:11.685,791.562
4,1 Jan 2026 05:16:32.941,1 Jan 2026 05:25:40.460,547.518
5,1 Jan 2026 07:00:39.432,1 Jan 2026 07:07:30.105,410.673
6,1 Jan 2026 08:40:27.057,1 Jan 2026 08:51:51.976,684.920
7,1 Jan 2026 10:19:45.137,1 Jan 2026 10:37:01.885,1036.748
8,1 Jan 2026 12:00:14.968,1 Jan 2026 12:17:05.502,1010.534
9,1 Jan 2026 13:48:16.587,1 Jan 2026 13:52:30.157,253.570
10,1 Jan 2026 22:28:09.156,1 Jan 2026 22:35:07.113,417.957

Statistics
"Min Duration",9,1 Jan 2026 13:48:16.587,1 Jan 2026 13:52:30.157,253.570
"Max Duration",7,1 Jan 2026 10:19:45.137,1 Jan 2026 10:37:01.885,1036.748
"Mean Duration",,,,690.846
"Total Duration",,,,6908.464


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 05:52:48.363,1 Jan 2026 06:06:05.156,796.794
2,1 Jan 2026 07:32:27.777,1 Jan 2026 07:48:01.200,933.423
3,1 Jan 2026 09:14:29.572,1 Jan 2026 09:27:59.279,809.707
4,1 Jan 2026 10:57:42.697,1 Jan 2026 11:07:25.117,582.420
5,1 Jan 2026 12:42:08.019,1 Jan 2026 12:48:46.014,397.995
6,1 Jan 2026 14:22:16.643,1 Jan 2026 14:32:56.779,640.136
7,1 Jan 2026 16:01:31.394,1 Jan 2026 16:18:27.381,1015.987
8,1 Jan 2026 17:41:46.719,1 Jan 2026 17:59:01.201,1034.482
9,1 Jan 2026 19:28:13.696,1 Jan 2026 19:35:28.822,435.126

Statistics
"Min Duration",5,1 Jan 2026 12:42:08.019,1 Jan 2026 12:48:46.014,397.995
"Max Duration",8,1 Jan 2026 17:41:46.719,1 Jan 2026 17:59:01.201,1034.482
"Mean Duration",,,,738.452
"Total Duration",,,,6646.070


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 05:20:40.239,1 Jan 2026 05:31:49.305,669.067
2,1 Jan 2026 06:58:47.941,1 Jan 2026 07:14:16.747,928.806
3,1 Jan 2026 08:40:35.282,1 Jan 2026 08:54:47.718,852.436
4,1 Jan 2026 10:22:59.809,1 Jan 2026 10:34:14.443,674.634
5,1 Jan 2026 12:07:35.173,1 Jan 2026 12:14:30.003,414.829
6,1 Jan 2026 13:49:11.254,1 Jan 2026 13:58:12.014,540.760
7,1 Jan 2026 15:28:23.522,1 Jan 2026 15:43:52.183,928.661
8,1 Jan 2026 17:08:09.077,1 Jan 2026 17:25:56.754,1067.677
9,1 Jan 2026 18:50:33.614,1 Jan 2026 19:03:52.766,799.153

Statistics
"Min Duration",5,1 Jan 2026 12:07:35.173,1 Jan 2026 12:14:30.003,414.829
"Max Duration",8,1 Jan 2026 17:08:09.077,1 Jan 2026 17:25:56.754,1067.677
"Mean Duration",,,,764.003
"Total Duration",,,,6876.023


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 04:49:24.176,1 Jan 2026 04:56:49.348,445.172
2,1 Jan 2026 06:25:34.447,1 Jan 2026 06:40:14.720,880.273
3,1 Jan 2026 08:06:32.770,1 Jan 2026 08:21:29.594,896.824
4,1 Jan 2026 09:48:34.741,1 Jan 2026 10:01:07.194,752.453
5,1 Jan 2026 11:32:38.394,1 Jan 2026 11:40:46.310,487.917
6,1 Jan 2026 13:15:54.896,1 Jan 2026 13:23:26.159,451.262
7,1 Jan 2026 14:55:19.453,1 Jan 2026 15:08:18.264,778.811
8,1 Jan 2026 16:34:45.544,1 Jan 2026 16:52:26.194,1060.650
9,1 Jan 2026 18:15:47.183,1 Jan 2026 18:31:36.052,948.869

Statistics
"Min Duration",1,1 Jan 2026 04:49:24.176,1 Jan 2026 04:56:49.348,445.172
"Max Duration",8,1 Jan 2026 16:34:45.544,1 Jan 2026 16:52:26.194,1060.650
"Mean Duration",,,,744.692
"Total Duration",,,,6702.232


