"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 00:35:26.168,1 Jan 2026 00:51:39.858,973.690
2,1 Jan 2026 02:11:47.814,1 Jan 2026 02:21:13.451,565.637
3,1 Jan 2026 11:08:25.761,1 Jan 2026 11:22:40.678,854.917
4,1 Jan 2026 12:42:09.420,1 Jan 2026 12:58:19.414,969.994
5,1 Jan 2026 23:02:06.377,1 Jan 2026 23:11:21.372,554.995

Statistics
"Min Duration",5,1 Jan 2026 23:02:06.377,1 Jan 2026 23:11:21.372,554.995
"Max Duration",1,1 Jan 2026 00:35:26.168,1 Jan 2026 00:51:39.858,973.690
"Mean Duration",,,,783.847
"Total Duration",,,,3919.233


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 03:48:15.657,1 Jan 2026 04:03:17.367,901.710
2,1 Jan 2026 05:22:36.680,1 Jan 2026 05:37:14.049,877.369
3,1 Jan 2026 15:54:09.104,1 Jan 2026 16:10:21.956,972.852
4,1 Jan 2026 17:30:30.597,1 Jan 2026 17:44:18.879,828.282

Statistics
"Min Duration",4,1 Jan 2026 17:30:30.597,1 Jan 2026 17:44:18.879,828.282
"Max Duration",3,1 Jan 2026 15:54:09.104,1 Jan 2026 16:10:21.956,972.852
"Mean Duration",,,,895.053
"Total Duration",,,,3580.213


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 07:04:03.075,1 Jan 2026 07:13:44.829,581.754
2,1 Jan 2026 08:34:18.894,1 Jan 2026 08:50:32.847,973.953
3,1 Jan 2026 10:10:37.701,1 Jan 2026 10:20:11.596,573.895
4,1 Jan 2026 19:07:21.313,1 Jan 2026 19:21:30.856,849.543
5,1 Jan 2026 20:41:01.195,1 Jan 2026 20:57:12.190,970.995

Statistics
"Min Duration",3,1 Jan 2026 10:10:37.701,1 Jan 2026 10:20:11.596,573.895
"Max Duration",2,1 Jan 2026 08:34:18.894,1 Jan 2026 08:50:32.847,973.953
"Mean Duration",,,,790.028
"Total Duration",,,,3950.140


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 00:00:00.000,1 Jan 2026 00:12:37.733,757.733
2,1 Jan 2026 01:32:54.340,1 Jan 2026 01:46:29.156,814.816
3,1 Jan 2026 11:47:10.334,1 Jan 2026 12:02:08.354,898.020
4,1 Jan 2026 13:21:27.907,1 Jan 2026 13:36:09.836,881.928
5,1 Jan 2026 23:53:01.971,2 Jan 2026 00:00:00.000,418.029

Statistics
"Min Duration",5,1 Jan 2026 23:53:01.971,2 Jan 2026 00:00:00.000,418.029
"Max Duration",3,1 Jan 2026 11:47:10.334,1 Jan 2026 12:02:08.354,898.020
"Mean Duration",,,,754.105
"Total Duration",,,,3770.526


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 03:09:30.293,1 Jan 2026 03:23:50.432,860.138
2,1 Jan 2026 04:43:17.704,1 Jan 2026 04:59:26.605,968.901
3,1 Jan 2026 15:03:04.744,1 Jan 2026 15:12:33.178,568.434
4,1 Jan 2026 16:33:11.650,1 Jan 2026 16:49:25.785,974.135
5,1 Jan 2026 18:09:27.673,1 Jan 2026 18:19:09.797,582.125

Statistics
"Min Duration",3,1 Jan 2026 15:03:04.744,1 Jan 2026 15:12:33.178,568.434
"Max Duration",4,1 Jan 2026 16:33:11.650,1 Jan 2026 16:49:25.785,974.135
"Mean Duration",,,,790.746
"Total Duration",,,,3953.732


"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Jan 2026 07:55:16.287,1 Jan 2026 08:11:29.863,973.576
2,1 Jan 2026 09:31:42.387,1 Jan 2026 09:45:24.054,821.667
3,1 Jan 2026 19:46:05.078,1 Jan 2026 20:00:59.342,894.264
4,1 Jan 2026 21:20:19.176,1 Jan 2026 21:35:05.518,886.342

Statistics
"Min Duration",2,1 Jan 2026 09:31:42.387,1 Jan 2026 09:45:24.054,821.667
"Max Duration",1,1 Jan 2026 07:55:16.287,1 Jan 2026 08:11:29.863,973.576
"Mean Duration",,,,893.962
"Total Duration",,,,3575.850


